Fund Name,Date,Name of Stock,Type,CUSIP,Value,Shares
ADVANCE_CAPITAL_I_INC,2012-11-07,"FRANKLIN RESOURCES,INC.",COMMON STOCK,354613101,700,5600
ADVANCE_CAPITAL_I_INC,2012-11-07,BAKER HUGHES INC.,COMMON STOCK,057224107,357,7900
ADVANCE_CAPITAL_I_INC,2012-11-07,"BANK OF NEW YORK COMPANY, INC.",COMMON STOCK,064058100,679,30000
ADVANCE_CAPITAL_I_INC,2012-11-07,BLACKROCK INC,COMMON STOCK,09247X101,571,3200
ADVANCE_CAPITAL_I_INC,2012-11-07,BROADRIDGE FINANCIALSOLUTION,COMMON STOCK,11133T103,415,17800
ADVANCE_CAPITAL_I_INC,2012-11-07,BRE PROPERTIES INC,COMMON STOCK,05564E106,361,7700
ADVANCE_CAPITAL_I_INC,2012-11-07,BERKSHIRE HATHAWAY I,COMMON STOCK,084670702,349,3955
ADVANCE_CAPITAL_I_INC,2012-11-07,BROWN & BROWN INC,COMMON STOCK,115236101,313,12000
ADVANCE_CAPITAL_I_INC,2012-11-07,PEABODY ENERGY,COMMON STOCK,704549104,408,18300
ADVANCE_CAPITAL_I_INC,2012-11-07,BALLY TECHNOLOGIES,COMMON STOCK,05874B107,217,4400
ADVANCE_CAPITAL_I_INC,2012-11-07,"CITIGROUP, INC.",COMMON STOCK,172967424,238,7266
ADVANCE_CAPITAL_I_INC,2012-11-07,"CARDINAL HEALTH, INC..",COMMON STOCK,14149Y108,479,12300
ADVANCE_CAPITAL_I_INC,2012-11-07,CHEESECAKE FACTORY,COMMON STOCK,163072101,200,5600
ADVANCE_CAPITAL_I_INC,2012-11-07,CATERPILLER INC.,COMMON STOCK,149123101,1101,12800
ADVANCE_CAPITAL_I_INC,2012-11-07,CBOE HOLDINGS INC,COMMON STOCK,12503M108,262,8900
ADVANCE_CAPITAL_I_INC,2012-11-07,COMMERCE BANCSHARES,COMMON STOCK,200525103,323,8000
ADVANCE_CAPITAL_I_INC,2012-11-07,"CADENCE DESIGN SYSTEMS, INC.",COMMON STOCK,127387108,354,27500
ADVANCE_CAPITAL_I_INC,2012-11-07,CERNER CORP,COMMON STOCK,156782104,549,7100
ADVANCE_CAPITAL_I_INC,2012-11-07,CULLEN FROST BANKERS,COMMON STOCK,229899109,356,6200
ADVANCE_CAPITAL_I_INC,2012-11-07,CHURCH & DWIGHT INC,COMMON STOCK,171340102,1223,22650
ADVANCE_CAPITAL_I_INC,2012-11-07,CHICO'S FAS INC.,COMMON STOCK,168615102,315,17400
ADVANCE_CAPITAL_I_INC,2012-11-07,CLEAN HARBORS INC,COMMON STOCK,184496107,239,4900
ADVANCE_CAPITAL_I_INC,2012-11-07,COMCAST CORP,COMMON STOCK,20030N101,1097,30700
ADVANCE_CAPITAL_I_INC,2012-11-07,CHIPOTLE MEXICANGRILL,COMMON STOCK,169656105,318,1000
ADVANCE_CAPITAL_I_INC,2012-11-07,CUMMINS INC,COMMON STOCK,231021106,415,4500
ADVANCE_CAPITAL_I_INC,2012-11-07,COMPASS MINERALS INT,COMMON STOCK,20451N101,246,3300
ADVANCE_CAPITAL_I_INC,2012-11-07,CINEMARK HOLDINGS IN,COMMON STOCK,17243V102,343,15300
ADVANCE_CAPITAL_I_INC,2012-11-07,CAPITAL ONE FINANCIAL CORP,COMMON STOCK,14040H105,751,13166
ADVANCE_CAPITAL_I_INC,2012-11-07,COOPER COS INC,COMMON STOCK,216648402,463,4900
ADVANCE_CAPITAL_I_INC,2012-11-07,CONOCOPHILLIPS,COMMON STOCK,20825C104,286,5000
ADVANCE_CAPITAL_I_INC,2012-11-07,COSTCO,COMMON STOCK,22160K105,371,3700
ADVANCE_CAPITAL_I_INC,2012-11-07,COVIDIEN PLC.,COMMON STOCK,G2554F113,636,10700
ADVANCE_CAPITAL_I_INC,2012-11-07,COPART INC,COMMON STOCK,217204106,299,10800
ADVANCE_CAPITAL_I_INC,2012-11-07,CAMDEN PPTY TRSH,COMMON STOCK,133131102,535,8300
ADVANCE_CAPITAL_I_INC,2012-11-07,COMPUWARE CORP,COMMON STOCK,205638109,225,22700
ADVANCE_CAPITAL_I_INC,2012-11-07,CREE INC.,COMMON STOCK,225447101,306,12000
ADVANCE_CAPITAL_I_INC,2012-11-07,CHARLES RIVER LABORATORIES,COMMON STOCK,159864107,325,8200
ADVANCE_CAPITAL_I_INC,2012-11-07,CARPENTER TECHNOLOGY,COMMON STOCK,144285103,366,7000
ADVANCE_CAPITAL_I_INC,2012-11-07,CISCO,COMMON STOCK,17275R102,1054,55216
ADVANCE_CAPITAL_I_INC,2012-11-07,CARLISLE COS. INC.,COMMON STOCK,142339100,208,4000
ADVANCE_CAPITAL_I_INC,2012-11-07,COINSTAR INC.,COMMON STOCK,19259P300,346,7700
ADVANCE_CAPITAL_I_INC,2012-11-07,CSX CORP,COMMON STOCK,126408103,471,22700
ADVANCE_CAPITAL_I_INC,2012-11-07,CATAMARAN CORP,COMMON STOCK,148887102,476,4855
ADVANCE_CAPITAL_I_INC,2012-11-07,COVANCE INC.,COMMON STOCK,222816100,275,5900
ADVANCE_CAPITAL_I_INC,2012-11-07,CVS CORPORATION,CONVERTIBLE,126650100,913,18850
ADVANCE_CAPITAL_I_INC,2012-11-07,CHEVRON TEXACO CORP.,COMMON STOCK,166764100,2095,17973
ADVANCE_CAPITAL_I_INC,2012-11-07,CORRECTIONS CORP,COMMON STOCK,22025Y407,345,10300
ADVANCE_CAPITAL_I_INC,2012-11-07,CYPRESS SEMI.,COMMON STOCK,232806109,165,15400
ADVANCE_CAPITAL_I_INC,2012-11-07,COMMUNITY HEALTH SYS,COMMON STOCK,203668108,338,11600
ADVANCE_CAPITAL_I_INC,2012-11-07,CITY NATIONAL CORPORATION,COMMON STOCK,178566105,242,4700
ADVANCE_CAPITAL_I_INC,2012-11-07,DARLING INTL INC,COMMON STOCK,237266101,750,41000
ADVANCE_CAPITAL_I_INC,2012-11-07,"DONALDSON COMPANY, INC.",COMMON STOCK,257651109,528,15200
ADVANCE_CAPITAL_I_INC,2012-11-07,DELL COMPUTER,COMMON STOCK,24702R101,219,22197
ADVANCE_CAPITAL_I_INC,2012-11-07,DANAHER CORPORATION,COMMON STOCK,235851102,552,10000
ADVANCE_CAPITAL_I_INC,2012-11-07,"DISNEY, WALT COMPANY",COMMON STOCK,254687106,836,16000
ADVANCE_CAPITAL_I_INC,2012-11-07,DICK'S SPORTING GOOD,COMMON STOCK,253393102,384,7400
ADVANCE_CAPITAL_I_INC,2012-11-07,DOLLAR TREE INC,COMMON STOCK,256746108,353,7300
ADVANCE_CAPITAL_I_INC,2012-11-07,DRESSER-RAND GROUP,COMMON STOCK,261608103,419,7600
ADVANCE_CAPITAL_I_INC,2012-11-07,"DUKE REALTY INVESTMENTS, INC.",COMMON STOCK,264411505,397,27000
ADVANCE_CAPITAL_I_INC,2012-11-07,DRIL-QUIP INC,COMMON STOCK,262037104,252,3500
ADVANCE_CAPITAL_I_INC,2012-11-07,DEVON ENERGY CORPORATION,COMMON STOCK,25179M103,553,9139
ADVANCE_CAPITAL_I_INC,2012-11-07,BRINKER INTERNATIONA,COMMON STOCK,109641100,279,7900
ADVANCE_CAPITAL_I_INC,2012-11-07,ENERGEN CORPCOM,COMMON STOCK,29265N108,393,7500
ADVANCE_CAPITAL_I_INC,2012-11-07,EMC CORPORATION - MA,COMMON STOCK,268648102,422,15461
ADVANCE_CAPITAL_I_INC,2012-11-07,EMERSON ELECTRIC COMPANY,COMMON STOCK,291011104,323,6700
ADVANCE_CAPITAL_I_INC,2012-11-07,ENDO PHARMACEUTICALS,COMMON STOCK,29264F205,1532,48300
ADVANCE_CAPITAL_I_INC,2012-11-07,ENERGIZER HOLDINGS,COMMON STOCK,29266R108,619,8300
ADVANCE_CAPITAL_I_INC,2012-11-07,EQUINIX INC,COMMON STOCK,29444U502,762,3700
ADVANCE_CAPITAL_I_INC,2012-11-07,ESSEX PROPERTY TRUST,COMMON STOCK,297178105,534,3600
ADVANCE_CAPITAL_I_INC,2012-11-07,EATON VANCE CORPORATION,COMMON STOCK,278265103,345,11900
ADVANCE_CAPITAL_I_INC,2012-11-07,EDWARDS LIFESCIENCESCORP,COMMON STOCK,28176E108,848,7900
ADVANCE_CAPITAL_I_INC,2012-11-07,EAST-WEST BANCORP INC,COMMON STOCK,27579R104,321,15200
ADVANCE_CAPITAL_I_INC,2012-11-07,EXELON CORP,COMMON STOCK,30161N101,420,11800
ADVANCE_CAPITAL_I_INC,2012-11-07,EZCORP INCCL A NON,COMMON STOCK,302301106,314,13700
ADVANCE_CAPITAL_I_INC,2012-11-07,FIRST AMERICAN FINAN,COMMON STOCK,31847R102,241,11100
ADVANCE_CAPITAL_I_INC,2012-11-07,FASTENAL CO,COMMON STOCK,311900104,458,10650
ADVANCE_CAPITAL_I_INC,2012-11-07,FIRST CASH FINANCIAL,COMMON STOCK,31942D107,515,11200
ADVANCE_CAPITAL_I_INC,2012-11-07,FREEPORT-MCMORAN,COMMON STOCK,35671D857,818,20674
ADVANCE_CAPITAL_I_INC,2012-11-07,FACTSET RESEARCH SYS,COMMON STOCK,303075105,694,7200
ADVANCE_CAPITAL_I_INC,2012-11-07,FEDEX CORPORATION,COMMON STOCK,31428X106,296,3500
ADVANCE_CAPITAL_I_INC,2012-11-07,F5 NETWORKS INC,COMMON STOCK,315616102,623,5950
ADVANCE_CAPITAL_I_INC,2012-11-07,FOOT LOCKER INCCOM,COMMON STOCK,344849104,543,15300
ADVANCE_CAPITAL_I_INC,2012-11-07,FLOWERS FOODS INC,COMMON STOCK,343498101,234,11600
ADVANCE_CAPITAL_I_INC,2012-11-07,FLUOR CORP,COMMON STOCK,343412102,247,4390
ADVANCE_CAPITAL_I_INC,2012-11-07,FIDELITY NATIONAL,COMMON STOCK,31620R105,494,23100
ADVANCE_CAPITAL_I_INC,2012-11-07,FIRST NIAGARA FINANC,COMMON STOCK,33582V108,287,35600
ADVANCE_CAPITAL_I_INC,2012-11-07,FEDERAL REALTY INVES,COMMON STOCK,313747206,674,6400
ADVANCE_CAPITAL_I_INC,2012-11-07,FOREST LABORATORIES,COMMON STOCK,345838106,238,6685
ADVANCE_CAPITAL_I_INC,2012-11-07,FULTON FINANCIAL COR,COMMON STOCK,360271100,206,20900
ADVANCE_CAPITAL_I_INC,2012-11-07,GENERAL DYNAMICS CORPORATION,COMMON STOCK,369550108,317,4800
ADVANCE_CAPITAL_I_INC,2012-11-07,GARDNER DENVER MACHY,COMMON STOCK,365558105,308,5100
ADVANCE_CAPITAL_I_INC,2012-11-07,GENERAL ELECTRIC COMPANY,COMMON STOCK,369604103,1453,64000
ADVANCE_CAPITAL_I_INC,2012-11-07,GRACO INC,COMMON STOCK,384109104,312,6200
ADVANCE_CAPITAL_I_INC,2012-11-07,"GENERAL MILLS, INC.",COMMON STOCK,370334104,486,12200
ADVANCE_CAPITAL_I_INC,2012-11-07,CORNING INC.,COMMON STOCK,219350105,337,25600
ADVANCE_CAPITAL_I_INC,2012-11-07,GREEN MTN COFFEE,COMMON STOCK,393122106,323,13600
ADVANCE_CAPITAL_I_INC,2012-11-07,GENTEX CORP.,COMMON STOCK,371901109,170,10000
ADVANCE_CAPITAL_I_INC,2012-11-07,GOOGLE,COMMON STOCK,38259P508,203,269
ADVANCE_CAPITAL_I_INC,2012-11-07,GLOBAL PAYMENTS INC,COMMON STOCK,37940X102,343,8200
ADVANCE_CAPITAL_I_INC,2012-11-07,HANCOCK HOLDING CO,COMMON STOCK,410120109,270,8700
ADVANCE_CAPITAL_I_INC,2012-11-07,HANESBRAND INC,COMMON STOCK,410345102,322,10100
ADVANCE_CAPITAL_I_INC,2012-11-07,HCC INSURANCE HLDGS..,COMMON STOCK,404132102,352,10400
ADVANCE_CAPITAL_I_INC,2012-11-07,HOME DEPOT,COMMON STOCK,437076102,519,8600
ADVANCE_CAPITAL_I_INC,2012-11-07,HOLLYFRONTIER CORP,COMMON STOCK,436106108,863,20900
ADVANCE_CAPITAL_I_INC,2012-11-07,HERBALIFE LTD,COMMON STOCK,G4412G101,656,13850
ADVANCE_CAPITAL_I_INC,2012-11-07,HEALTH MANAGEMENT AS,COMMON STOCK,421933102,287,34200
ADVANCE_CAPITAL_I_INC,2012-11-07,HOLOGIC INC,COMMON STOCK,436440101,552,27300
ADVANCE_CAPITAL_I_INC,2012-11-07,HELMERICH & PAYNE,COMMON STOCK,423452101,690,14500
ADVANCE_CAPITAL_I_INC,2012-11-07,HILLSHIRE BRANDS CO,COMMON STOCK,432589109,201,7500
ADVANCE_CAPITAL_I_INC,2012-11-07,HENRY SCHEIN INC.,COMMON STOCK,806407102,729,9200
ADVANCE_CAPITAL_I_INC,2012-11-07,HSN INC.,COMMON STOCK,404303109,358,7300
ADVANCE_CAPITAL_I_INC,2012-11-07,HUBBELL INC,COMMON STOCK,443510201,493,6100
ADVANCE_CAPITAL_I_INC,2012-11-07,IBM,COMMON STOCK,459200101,1546,7450
ADVANCE_CAPITAL_I_INC,2012-11-07,IDEXX LABORATORIES,COMMON STOCK,45168D104,437,4400
ADVANCE_CAPITAL_I_INC,2012-11-07,IDEX CORPORATION,COMMON STOCK,45167R104,363,8700
ADVANCE_CAPITAL_I_INC,2012-11-07,INFORMATICA CORP,COMMON STOCK,45666Q102,540,15500
ADVANCE_CAPITAL_I_INC,2012-11-07,INGREDION INC.,COMMON STOCK,457187102,1065,19300
ADVANCE_CAPITAL_I_INC,2012-11-07,WORLD FUEL SERVICES,COMMON STOCK,981475106,807,22650
ADVANCE_CAPITAL_I_INC,2012-11-07,INTEL,COMMON STOCK,458140100,1135,50105
ADVANCE_CAPITAL_I_INC,2012-11-07,GARTNER INCCOM,COMMON STOCK,366651107,539,11700
ADVANCE_CAPITAL_I_INC,2012-11-07,ILLINOIS TOOL WORKS,COMMON STOCK,452308109,565,9500
ADVANCE_CAPITAL_I_INC,2012-11-07,HUNT J B TRANS SVCS,COMMON STOCK,445658107,359,6900
ADVANCE_CAPITAL_I_INC,2012-11-07,JOHNSON CONTROLS INC,COMMON STOCK,478366107,318,11600
ADVANCE_CAPITAL_I_INC,2012-11-07,JACK HENRY & ASSOC.,COMMON STOCK,426281101,337,8900
ADVANCE_CAPITAL_I_INC,2012-11-07,"JONES LANG LASALLE,INC.",COMMON STOCK,48020Q107,527,6900
ADVANCE_CAPITAL_I_INC,2012-11-07,JOHNSON & JOHNSON,COMMON STOCK,478160104,3312,48057
ADVANCE_CAPITAL_I_INC,2012-11-07,JOY GLOBAL INC,COMMON STOCK,481165108,575,10250
ADVANCE_CAPITAL_I_INC,2012-11-07,JP MORGAN CHASE & CO..,COMMON STOCK,46625H100,438,10810
ADVANCE_CAPITAL_I_INC,2012-11-07,WILEY JOHN & SONS,COMMON STOCK,968223206,221,4800
ADVANCE_CAPITAL_I_INC,2012-11-07,KBR INC,COMMON STOCK,48242W106,444,14900
ADVANCE_CAPITAL_I_INC,2012-11-07,KIMBERLY-CLARK CORPORATION,COMMON STOCK,494368103,1921,22400
ADVANCE_CAPITAL_I_INC,2012-11-07,KENNAMETAL INC,COMMON STOCK,489170100,308,8300
ADVANCE_CAPITAL_I_INC,2012-11-07,COCA COLA,COMMON STOCK,191216100,948,25000
ADVANCE_CAPITAL_I_INC,2012-11-07,KOHLS CORPORATION,COMMON STOCK,500255104,456,8900
ADVANCE_CAPITAL_I_INC,2012-11-07,KANSAS CITY SOUTHERN,COMMON STOCK,485170302,841,11100
ADVANCE_CAPITAL_I_INC,2012-11-07,LOEWS CORP,COMMON STOCK,540424108,290,7026
ADVANCE_CAPITAL_I_INC,2012-11-07,LEAR CORP,COMMON STOCK,521865204,234,6190
ADVANCE_CAPITAL_I_INC,2012-11-07,LINCOLN ELECTRIC,COMMON STOCK,533900106,328,8400
ADVANCE_CAPITAL_I_INC,2012-11-07,LENNOX INTERNATIONAL,COMMON STOCK,526107107,256,5300
ADVANCE_CAPITAL_I_INC,2012-11-07,LKQ CORPCOM,COMMON STOCK,501889208,443,24000
ADVANCE_CAPITAL_I_INC,2012-11-07,L-3 COMMUNICATIONS,COMMON STOCK,502424104,252,3518
ADVANCE_CAPITAL_I_INC,2012-11-07,LILLY (ELI),COMMON STOCK,532457108,585,12338
ADVANCE_CAPITAL_I_INC,2012-11-07,LIBERTY MEDIA CORP.,COMMON STOCK,530322106,307,2949
ADVANCE_CAPITAL_I_INC,2012-11-07,ALLIANT ENERGY CORP,COMMON STOCK,018802108,495,11400
ADVANCE_CAPITAL_I_INC,2012-11-07,LIBERTY PPTY TRSH,COMMON STOCK,531172104,435,12000
ADVANCE_CAPITAL_I_INC,2012-11-07,LANDSTAR SYSTEM INC,COMMON STOCK,515098101,232,4900
ADVANCE_CAPITAL_I_INC,2012-11-07,LIFE TIME FITNESS,COMMON STOCK,53217R207,201,4400
ADVANCE_CAPITAL_I_INC,2012-11-07,MACERICH COCOM,COMMON STOCK,554382101,767,13400
ADVANCE_CAPITAL_I_INC,2012-11-07,MCDONALD'S CORPORATION,COMMON STOCK,580135101,798,8700
ADVANCE_CAPITAL_I_INC,2012-11-07,MICROS SYSTEMS INC,COMMON STOCK,594901100,295,6000
ADVANCE_CAPITAL_I_INC,2012-11-07,MEDNAX INC,COMMON STOCK,58502B106,246,3300
ADVANCE_CAPITAL_I_INC,2012-11-07,MONDELEZ INTERNATION,COMMON STOCK,609207105,1894,45800
ADVANCE_CAPITAL_I_INC,2012-11-07,MEDTRONIC INC.,COMMON STOCK,585055106,716,16600
ADVANCE_CAPITAL_I_INC,2012-11-07,MDU RES GROUP INC,COMMON STOCK,552690109,229,10400
ADVANCE_CAPITAL_I_INC,2012-11-07,MOHAWK INDUSTRIES,COMMON STOCK,608190104,464,5800
ADVANCE_CAPITAL_I_INC,2012-11-07,3M CO.,COMMON STOCK,88579Y101,360,3900
ADVANCE_CAPITAL_I_INC,2012-11-07,"ALTRIA GROUP INC.IES, INC.",COMMON STOCK,02209S103,1569,47002
ADVANCE_CAPITAL_I_INC,2012-11-07,MARATHON PETROLEUM,COMMON STOCK,56585A102,431,7900
ADVANCE_CAPITAL_I_INC,2012-11-07,"MERCK & COMPANY, INC..",COMMON STOCK,58933Y105,2322,51500
ADVANCE_CAPITAL_I_INC,2012-11-07,MARATHON OIL CORP..,COMMON STOCK,565849106,517,17500
ADVANCE_CAPITAL_I_INC,2012-11-07,MARVELL TECHNOLOGY,COMMON STOCK,G5876H105,205,22445
ADVANCE_CAPITAL_I_INC,2012-11-07,MSCI INC,COMMON STOCK,55354G100,437,12200
ADVANCE_CAPITAL_I_INC,2012-11-07,MICROSOFT,COMMON STOCK,594918104,1444,48515
ADVANCE_CAPITAL_I_INC,2012-11-07,MSC INDUSTRIAL DIREC,COMMON STOCK,553530106,432,6400
ADVANCE_CAPITAL_I_INC,2012-11-07,METTLER-TOLEDO INTL.,COMMON STOCK,592688105,427,2500
ADVANCE_CAPITAL_I_INC,2012-11-07,MYLAN INCCOM,COMMON STOCK,628530107,963,39500
ADVANCE_CAPITAL_I_INC,2012-11-07,NATIONAL INSTRUMENTS CORP.,COMMON STOCK,636518102,239,9500
ADVANCE_CAPITAL_I_INC,2012-11-07,NCR CORPCOM,COMMON STOCK,62886E108,618,26500
ADVANCE_CAPITAL_I_INC,2012-11-07,NEXTERA ENERGY INC,COMMON STOCK,65339F101,675,9600
ADVANCE_CAPITAL_I_INC,2012-11-07,NEWMARKET CORP,COMMON STOCK,651587107,271,1100
ADVANCE_CAPITAL_I_INC,2012-11-07,NATIONAL FUEL GAS,COMMON STOCK,636180101,643,11900
ADVANCE_CAPITAL_I_INC,2012-11-07,NIKE,COMMON STOCK,654106103,275,2900
ADVANCE_CAPITAL_I_INC,2012-11-07,NATIONAL OILWELLVARCO INC,COMMON STOCK,637071101,1194,14900
ADVANCE_CAPITAL_I_INC,2012-11-07,NEUSTAR INC,COMMON STOCK,64126X201,392,9800
ADVANCE_CAPITAL_I_INC,2012-11-07,NETEASE,COMMON STOCK,64110W102,460,8200
ADVANCE_CAPITAL_I_INC,2012-11-07,NORTHERN TRUST CORPORATION,COMMON STOCK,665859104,501,10800
ADVANCE_CAPITAL_I_INC,2012-11-07,NVIDIA CORP.,COMMON STOCK,67066G104,221,16585
ADVANCE_CAPITAL_I_INC,2012-11-07,NV ENERGY INCCOM,COMMON STOCK,67073Y106,548,30400
ADVANCE_CAPITAL_I_INC,2012-11-07,NVR INCCM,COMMON STOCK,62944T105,422,500
ADVANCE_CAPITAL_I_INC,2012-11-07,NXP SEMICONDUCTOR,COMMON STOCK,N6596X109,623,24900
ADVANCE_CAPITAL_I_INC,2012-11-07,NEW YORK COMM BANCOR,COMMON STOCK,649445103,629,44400
ADVANCE_CAPITAL_I_INC,2012-11-07,NYSE EURONEXT,COMMON STOCK,629491101,357,14500
ADVANCE_CAPITAL_I_INC,2012-11-07,REALTY INCOME CORP,COMMON STOCK,756109104,552,13500
ADVANCE_CAPITAL_I_INC,2012-11-07,OMNICARE INC,COMMON STOCK,681904108,401,11800
ADVANCE_CAPITAL_I_INC,2012-11-07,OGE ENERGY PROGRAM,COMMON STOCK,670837103,677,12200
ADVANCE_CAPITAL_I_INC,2012-11-07,OCEANEERING INTERNAT,COMMON STOCK,675232102,718,13000
ADVANCE_CAPITAL_I_INC,2012-11-07,OIL STATES INTL,COMMON STOCK,678026105,1009,12700
ADVANCE_CAPITAL_I_INC,2012-11-07,ORACLE,COMMON STOCK,68389X105,1100,34971
ADVANCE_CAPITAL_I_INC,2012-11-07,OCCIDENTAL PETROLEUM,COMMON STOCK,674599105,226,2626
ADVANCE_CAPITAL_I_INC,2012-11-07,VERIFONE SYSTEMS INC,COMMON STOCK,92342Y109,610,21900
ADVANCE_CAPITAL_I_INC,2012-11-07,"PEPSICO, INC.",COMMON STOCK,713448108,2151,30400
ADVANCE_CAPITAL_I_INC,2012-11-07,PETSMART INC.,COMMON STOCK,716768106,642,9300
ADVANCE_CAPITAL_I_INC,2012-11-07,PFIZER INC.,COMMON STOCK,717081103,1268,51020
ADVANCE_CAPITAL_I_INC,2012-11-07,PROCTOR & GAMBLE,COMMON STOCK,742718109,2206,31800
ADVANCE_CAPITAL_I_INC,2012-11-07,POLARIS INDUSTRIES,COMMON STOCK,731068102,453,5600
ADVANCE_CAPITAL_I_INC,2012-11-07,PACKAGING CORP OF AM,COMMON STOCK,695156109,370,10200
ADVANCE_CAPITAL_I_INC,2012-11-07,POLYCOM,COMMON STOCK,73172K104,178,18100
ADVANCE_CAPITAL_I_INC,2012-11-07,PNC BANK CORPORATION,COMMON STOCK,693475105,505,8000
ADVANCE_CAPITAL_I_INC,2012-11-07,PENTAIR INC,COMMON STOCK,709631105,258,5800
ADVANCE_CAPITAL_I_INC,2012-11-07,PANERA BREAD CO,COMMON STOCK,69840W108,513,3000
ADVANCE_CAPITAL_I_INC,2012-11-07,PPG INDS INC.,COMMON STOCK,693506107,517,4500
ADVANCE_CAPITAL_I_INC,2012-11-07,PPL CORPORATION,COMMON STOCK,69351T106,625,21500
ADVANCE_CAPITAL_I_INC,2012-11-07,PERRIGO COMPANY,COMMON STOCK,714290103,709,6100
ADVANCE_CAPITAL_I_INC,2012-11-07,PHILLIPS 66,COMMON STOCK,718546104,210,4537
ADVANCE_CAPITAL_I_INC,2012-11-07,PVH CORP,COMMON STOCK,693656100,675,7200
ADVANCE_CAPITAL_I_INC,2012-11-07,PLAINS EXPLORATION,COMMON STOCK,726505100,487,13000
ADVANCE_CAPITAL_I_INC,2012-11-07,QUALCOMM INC,COMMON STOCK,747525103,918,14700
ADVANCE_CAPITAL_I_INC,2012-11-07,RALCORP HOLDINGS COR,COMMON STOCK,751028101,234,3200
ADVANCE_CAPITAL_I_INC,2012-11-07,REYNOLDS AMERICAN,COMMON STOCK,761713106,533,12300
ADVANCE_CAPITAL_I_INC,2012-11-07,RACKSPACE HOSTING,COMMON STOCK,750086100,707,10700
ADVANCE_CAPITAL_I_INC,2012-11-07,RENT-A-CENTER INC,COMMON STOCK,76009N100,329,9400
ADVANCE_CAPITAL_I_INC,2012-11-07,EVEREST REINSURANCE,COMMON STOCK,G3223R108,567,5300
ADVANCE_CAPITAL_I_INC,2012-11-07,REGENERON PHARMACEUT,COMMON STOCK,75886F107,840,5500
ADVANCE_CAPITAL_I_INC,2012-11-07,REINSURANCE GROUPAMER INC,COMMON STOCK,759351604,613,10600
ADVANCE_CAPITAL_I_INC,2012-11-07,ROYAL GOLD INC,COMMON STOCK,780287108,329,3300
ADVANCE_CAPITAL_I_INC,2012-11-07,"RAYMOND JAMES FINANCIAL, INC.",COMMON STOCK,754730109,410,11200
ADVANCE_CAPITAL_I_INC,2012-11-07,ROCK-TENN CO,COMMON STOCK,772739207,397,5500
ADVANCE_CAPITAL_I_INC,2012-11-07,RESMED INC.,COMMON STOCK,761152107,453,11200
ADVANCE_CAPITAL_I_INC,2012-11-07,ROVI CORP,COMMON STOCK,779376102,161,11100
ADVANCE_CAPITAL_I_INC,2012-11-07,RPM INTERNATIONALINC,COMMON STOCK,749685103,374,13100
ADVANCE_CAPITAL_I_INC,2012-11-07,RELIANCE STEEL & ALU,COMMON STOCK,759509102,393,7500
ADVANCE_CAPITAL_I_INC,2012-11-07,RAYTHEON CO,COMMON STOCK,755111507,492,8600
ADVANCE_CAPITAL_I_INC,2012-11-07,RAYONIER INC,COMMON STOCK,754907103,603,12300
ADVANCE_CAPITAL_I_INC,2012-11-07,SIGNATURE BANK,COMMON STOCK,82669G104,443,6600
ADVANCE_CAPITAL_I_INC,2012-11-07,SERVICE CORP INTL,COMMON STOCK,817565104,295,21900
ADVANCE_CAPITAL_I_INC,2012-11-07,SEI CORPORATION,COMMON STOCK,784117103,440,20500
ADVANCE_CAPITAL_I_INC,2012-11-07,SMITHFIELD FOODS INC,COMMON STOCK,832248108,305,15500
ADVANCE_CAPITAL_I_INC,2012-11-07,SHAW GROUP INC,COMMON STOCK,820280105,297,6800
ADVANCE_CAPITAL_I_INC,2012-11-07,JM SMUCKER CO,COMMON STOCK,832696405,324,3750
ADVANCE_CAPITAL_I_INC,2012-11-07,SILICON LABORATORIES,COMMON STOCK,826919102,279,7600
ADVANCE_CAPITAL_I_INC,2012-11-07,SL GREEN REALTY CORP,COMMON STOCK,78440X101,729,9100
ADVANCE_CAPITAL_I_INC,2012-11-07,SILGAN HOLDINGS INC,COMMON STOCK,827048109,226,5200
ADVANCE_CAPITAL_I_INC,2012-11-07,SOLERA HOLDINGS INC,COMMON STOCK,83421A104,849,19350
ADVANCE_CAPITAL_I_INC,2012-11-07,SM ENERGY CO,COMMON STOCK,78454L100,346,6400
ADVANCE_CAPITAL_I_INC,2012-11-07,SCOTTS MIRACLE-GRO C,COMMON STOCK,810186106,204,4700
ADVANCE_CAPITAL_I_INC,2012-11-07,SENIOR HOUSING PROP,COMMON STOCK,81721M109,394,18100
ADVANCE_CAPITAL_I_INC,2012-11-07,"SYNOPSYS, INC.*",COMMON STOCK,871607107,607,18400
ADVANCE_CAPITAL_I_INC,2012-11-07,SUPERIOR ENERGY SERV,COMMON STOCK,868157108,337,16400
ADVANCE_CAPITAL_I_INC,2012-11-07,SPX CORPCOM,COMMON STOCK,784635104,347,5300
ADVANCE_CAPITAL_I_INC,2012-11-07,QUESTAR CORP,COMMON STOCK,748356102,490,24100
ADVANCE_CAPITAL_I_INC,2012-11-07,SOLARWINDS INC,COMMON STOCK,83416B109,307,5500
ADVANCE_CAPITAL_I_INC,2012-11-07,SKYWORKS SOLUTIONS I,COMMON STOCK,83088M102,452,19200
ADVANCE_CAPITAL_I_INC,2012-11-07,STRYKER CORPORATION,COMMON STOCK,863667101,262,4700
ADVANCE_CAPITAL_I_INC,2012-11-07,SYMANTEC CORPORATION,COMMON STOCK,871503108,359,19955
